BuyEV,PriceBudgetRatio,range,HomeSlowChgWalkTime,WorkSlowChgWalkTime,FastChgTime,TownToFastChgDriveTime,HwyFastChgDistance,gender,race,state,license,edu,employment,hsincome,hhsize,housit,residence,move,all_car,new_car,ev,new_ev,home_parking,hp2,hp3,hp4,hp5,hp6,HomeChgAvai,work_parking,WorkChgAvai,buycar,zipcode,dmileage,long_dist,gascost,age,used_car_owner,used_ev_owner,used,NextCarBudget,PopDensity,orphan,ev_owner,priceshow,zip_median_home_value,state_elec_price,state_high_temp,state_precip
0,0.7,200,3,10,15,5,no,1,Asian,Florida,Yes,3,1,2,4,1,1,2,1,1,0,0,Attached garage,Detached garage,Driveway or carport,,,,2,2,2,2,34787,15,0,0,41,0,0,0,40000,668.342,1,0,28000,207600,11.37,81.9,54.4
1,1,400,2,5,15,10,50,0,White,North Carolina,Yes,5,1,3,1,1,1,2,2,1,0,0,,,Driveway or carport,,,,1,5,2,3,27529,20,1,100,59,1,0,0,20000,729.2193,2,0,20000,162600,11.24,70.5,50.8
0,1,300,20,20,60,no,30,1,White,Indiana,Yes,6,1,6,4,1,1,2,2,0,0,0,Attached garage,,,,,,2,2,2,1,47265,15,2,70,40,1,0,1,10000,109.385,1,0,10000,87600,12.02,62.5,43.6
0,0.85,300,0,2,15,no,no,0,White,North Carolina,Yes,6,4,7,5,1,1,2,2,2,0,0,Attached garage,,,,,,2,2,1,2,27502,15,0,40,42,0,0,0,30000,1088.131,1,0,25500,262700,11.24,70.5,50.8
0,0.85,100,10,1,30,10,70,0,White,Virginia,Yes,6,1,5,5,2,1,2,3,0,0,0,Attached garage,,Driveway or carport,,,,1,2,2,3,24551,100,4,250,38,1,0,1,25000,303.3198,2,0,21250,235600,12.4,66.9,45.8
0,0.85,300,20,20,60,10,30,0,White,Ohio,Yes,2,1,1,2,2,1,1,1,1,0,0,,,Driveway or carport,,,,2,1,2,2,45601,90,1,60,32,0,0,1,5000,169.1378,1,0,4250,114700,12.64,61.7,41.1
1,0.85,400,3,5,60,10,50,0,White,South Carolina,Yes,3,1,2,2,2,5,3,1,0,0,0,,,,Assigned parking space,,,2,3,2,3,29412,5,0,50,50,1,0,1,15000,913.6582,1,0,12750,253400,12.91,74.7,48.3
1,0.85,200,20,10,60,5,no,0,White,Illinois,Yes,5,6,5,4,1,1,1,2,0,0,0,Attached garage,,Driveway or carport,,,,2,2,1,3,60050,50,0,200,42,1,0,1,25000,1129.95,1,0,21250,187100,12.56,62.7,40.7
0,1,300,10,10,5,no,50,1,White,Washington,Yes,5,1,4,2,1,1,2,1,0,0,0,Attached garage,,Driveway or carport,,,,2,2,2,2,99141,40,1,80,38,1,0,1,25000,9.89023,1,0,25000,167200,9.79,57,43.2
0,1,200,20,20,30,15,50,0,White,Indiana,Yes,5,1,3,4,1,1,1,2,0,0,0,,,Driveway or carport,,,,2,2,2,3,46989,30,1,120,30,1,0,1,20000,154.645,1,0,20000,131500,12.02,62.5,43.6
0,0.85,400,20,1,15,no,30,0,White,Oregon,Yes,5,2,3,5,1,1,2,3,2,0,0,,,Driveway or carport,,On street,,2,2,2,3,97457,40,2,120,69,1,0,1,20000,62.85826,1,0,17000,151500,11.02,59.4,32.1
0,1,100,1,2,60,10,30,0,White,Florida,Yes,5,1,4,2,1,1,3,2,2,0,0,Attached garage,,,,,,2,2,3,3,33624,15,0,60,30,0,0,0,40000,4174.096,1,0,40000,167500,11.37,81.9,54.4
1,0.85,100,1,2,15,15,70,1,White,Texas,Yes,3,1,2,2,2,1,1,1,0,0,0,Attached garage,,Driveway or carport,,,,2,2,2,1,77040,5,0,50,24,1,0,0,30000,3207.916,1,0,25500,121700,11.36,78.1,28.6
0,1,300,5,2,5,15,50,1,White,Nebraska,Yes,6,1,6,5,1,1,3,3,2,0,0,Attached garage,,,,,,2,2,2,1,68847,10,2,120,40,1,0,0,40000,175.7441,1,0,40000,135500,11.31,61.9,24.2
1,0.7,300,20,10,5,5,50,1,Native Hawaiian or other Pacific Islander,California,Yes,5,1,9,4,1,1,2,2,2,0,0,Attached garage,,,,,,1,2,1,1,95148,40,1,120,36,0,0,0,40000,4830.758,2,0,28000,582900,19.9,71.5,22.3
0,0.7,400,2,20,30,10,30,0,White,Louisiana,Yes,3,1,2,2,2,1,1,1,0,0,0,,,Driveway or carport,,,,2,1,2,1,70512,45,4,120,30,1,0,0,30000,103.0826,1,0,21000,94300,9.37,77.5,59.7
1,0.85,200,0,2,30,no,no,0,White,Georgia,Yes,3,3,4,4,1,1,1,2,1,0,0,Attached garage,,,,,,2,1,1,3,30004,15,2,100,21,1,0,1,40000,924.0589,1,0,34000,323900,12.26,75.6,50.4
1,0.7,400,10,20,60,5,30,1,White,Florida,Yes,4,1,3,2,1,1,3,2,1,0,0,,,Driveway or carport,,,,2,2,2,1,34436,100,4,300,53,1,0,1,20000,140.488,1,0,14000,93000,11.37,81.9,54.4
0,0.85,100,2,3,30,5,30,1,White,Florida,Yes,6,1,3,1,2,5,1,1,0,0,0,,,,Assigned parking space,,,2,2,2,1,32953,20,0,40,65,1,0,0,30000,705.4437,1,0,25500,184300,11.37,81.9,54.4
0,1,400,3,2,60,10,no,1,White,Florida,Yes,4,1,2,3,1,5,1,2,1,0,0,,,,Assigned parking space,,,2,2,2,1,33019,15,0,150,29,1,0,0,25000,3834.862,1,0,25000,314700,11.37,81.9,54.4
1,0.7,100,10,2,5,5,30,0,Black or African American,North Carolina,Yes,5,5,2,1,2,5,1,1,0,0,0,,,,Assigned parking space,,,2,5,2,1,27407,15,1,30,52,1,0,0,25000,1526.444,1,0,17500,137100,11.24,70.5,50.8
1,1,400,1,20,15,10,70,0,White,New York,Yes,6,3,2,1,2,5,1,1,0,0,0,,,,,,Unassigned parking lot behind apartment,2,2,1,1,14150,15,2,100,25,1,0,0,30000,2789.492,1,0,30000,106500,19.3,55.9,43.5
0,1,100,10,10,60,5,70,0,Black or African American,Florida,Yes,7,4,1,2,1,1,2,1,0,0,0,,,,,On street,,2,5,2,2,34655,20,0,30,52,1,0,1,5000,823.4807,1,0,5000,175900,11.37,81.9,54.4
1,0.7,200,3,3,60,5,70,0,White,Washington,Yes,3,2,3,3,2,1,1,2,0,0,0,Attached garage,,Driveway or carport,,,,2,1,2,1,98387,20,1,50,24,1,0,1,30000,1521.182,1,0,21000,199100,9.79,57,43.2
1,0.7,300,10,1,30,5,30,1,White,Michigan,Yes,5,1,4,2,2,2,1,2,0,0,0,Attached garage,,,,,,2,1,2,1,49316,30,3,100,31,1,0,1,15000,352.7119,1,0,10500,183200,16.07,55,33.9
1,1,200,10,5,5,15,30,0,Another race,Texas,Yes,5,1,3,2,2,5,1,2,0,0,0,,Detached garage,,,,,2,3,2,1,77081,15,1,70,26,1,0,1,40000,15456.05,1,0,40000,217100,11.36,78.1,28.6
0,0.7,200,1,5,5,15,30,1,White,Arizona,Yes,5,1,2,1,1,5,2,1,0,0,0,,,,Assigned parking space,,,2,2,3,2,85014,10,0,60,31,1,0,1,15000,5929.387,1,0,10500,170900,13.16,75.3,11.6
1,0.7,100,20,2,30,10,no,1,White,Illinois,Yes,4,1,3,2,2,5,1,2,1,0,0,,,,,On street,,2,2,2,1,61938,15,2,50,29,1,0,0,25000,179.7523,1,0,17500,82600,12.56,62.7,40.7
0,0.85,100,10,1,30,10,70,0,White,North Carolina,Yes,5,1,4,2,1,1,3,1,1,0,0,,,Driveway or carport,,,,2,5,2,1,28753,5,2,40,31,0,0,1,20000,44.21915,1,0,17000,159500,11.24,70.5,50.8
1,0.7,300,5,0,60,5,50,0,White,Kentucky,Yes,5,2,2,2,1,1,2,1,0,0,0,,,Driveway or carport,,,,2,2,2,3,42167,25,1,70,62,1,0,1,10000,39.37215,1,0,7000,75400,10.56,67.2,50.4
1,0.85,400,20,10,30,15,30,1,White,Missouri,Yes,4,1,3,1,1,1,3,1,1,1,1,Attached garage,,,,,,1,2,2,3,64050,25,2,0,39,0,0,0,40000,1681.667,2,1,34000,83300,13.23,66,43.5
0,0.85,100,10,2,30,no,70,1,White,California,Yes,3,2,2,2,1,6,1,3,1,0,0,,,Driveway or carport,,,,2,2,1,3,92078,15,1,60,31,1,0,1,20000,2569.211,1,0,17000,369700,19.9,71.5,22.3
1,1,400,0,3,5,5,50,1,White,Missouri,Yes,3,1,2,3,2,1,1,1,0,0,0,,,Driveway or carport,,,,2,2,2,1,64110,15,2,50,41,1,0,1,20000,5052.08,1,0,20000,137000,13.23,66,43.5
1,0.7,400,5,1,15,10,50,0,White,Massachusetts,Yes,5,1,5,3,1,1,2,2,0,0,0,Attached garage,,Driveway or carport,,,,2,2,3,1,1507,35,1,100,30,1,0,1,10000,307.7282,1,0,7000,298200,21.11,58.8,48.6
0,0.7,300,1,20,60,no,no,1,White,West Virginia,Yes,3,4,2,5,2,6,1,1,0,0,0,,,Driveway or carport,,,,2,5,2,3,25271,10,1,120,35,1,0,1,5000,95.26329,1,0,3500,114600,11.57,63.5,47.1
1,0.85,100,1,2,15,15,70,0,White,Kentucky,Yes,4,1,1,3,2,5,1,1,0,0,0,,,,,,apartment-specific parking lot,2,2,2,2,40004,15,0,100,25,1,0,1,5000,195.5804,1,0,4250,130600,10.56,67.2,50.4
1,1,300,1,3,30,5,30,0,White,Michigan,Yes,4,6,1,1,1,4,3,1,1,0,0,Attached garage,,,,,,3,2,3,1,48507,15,4,50,46,0,0,0,25000,1469.395,3,0,25000,59500,16.07,55,33.9
0,1,300,20,20,60,no,30,0,White,Alabama,Yes,5,1,2,3,2,1,2,1,0,0,0,,,Driveway or carport,,,,2,5,2,1,36067,10,1,60,34,1,0,1,10000,112.6676,1,0,10000,123800,12.41,75,56.9
1,1,300,5,2,5,15,50,1,White,Georgia,Yes,3,1,4,2,1,1,2,2,1,1,1,,,Driveway or carport,,,,1,2,1,2,30605,20,1,0,41,1,0,0,30000,1090.766,2,1,30000,159700,12.26,75.6,50.4
1,0.85,300,20,5,30,10,70,0,White,Ohio,Yes,4,1,2,2,1,1,2,2,0,0,0,,,Driveway or carport,,,,2,2,2,2,43935,10,0,30,37,1,0,1,20000,456.9039,1,0,17000,73000,12.64,61.7,41.1
1,1,100,5,3,5,10,no,1,Asian,California,Yes,5,2,3,3,2,5,1,1,0,0,0,,,,Assigned parking space,,,2,4,1,3,90024,20,0,120,25,1,0,1,20000,16153.58,1,0,20000,963400,19.9,71.5,22.3
0,0.7,100,5,20,60,no,30,1,White,California,Yes,4,1,6,2,1,1,1,3,3,0,0,Attached garage,,,,,,2,2,2,1,95621,10,1,70,68,0,0,0,40000,5863.099,1,0,28000,172400,19.9,71.5,22.3
1,0.7,300,2,10,15,15,no,1,White,Alabama,Yes,3,1,1,2,2,2,1,2,0,0,0,,,,Assigned parking space,,,2,2,2,1,35630,20,1,30,31,1,0,1,10000,1299.744,1,0,7000,98000,12.41,75,56.9
1,0.7,300,5,0,60,5,50,0,White,North Carolina,Yes,2,1,3,3,2,1,2,1,1,0,0,,,Driveway or carport,,,,2,2,2,3,27407,25,1,60,61,0,0,0,30000,1526.444,1,0,21000,137100,11.24,70.5,50.8
1,1,200,0,3,15,10,30,0,White,Arizona,Yes,3,4,3,4,1,1,1,1,0,0,0,Attached garage,,,,,,2,5,2,1,85140,0,0,120,38,1,0,1,15000,1094.624,1,0,15000,127600,13.16,75.3,11.6
0,1,400,10,2,30,5,no,0,White,Virginia,Yes,5,1,5,4,1,1,2,3,1,0,0,,,Driveway or carport,,,,1,2,2,3,24179,10,1,120,30,1,0,1,15000,393.606,2,0,15000,169600,12.4,66.9,45.8
1,0.7,400,10,2,60,5,50,0,White,Virginia,Yes,5,1,3,4,1,1,2,2,1,0,0,,,Driveway or carport,,On street,,2,4,3,2,23294,30,2,100,31,1,0,1,15000,4241.377,1,0,10500,193400,12.4,66.9,45.8
1,1,400,0,2,5,10,70,1,White,Florida,Yes,3,1,2,2,2,1,3,1,1,0,0,Attached garage,,,,,,2,2,3,2,34429,20,1,40,32,0,0,0,20000,211.8729,1,0,20000,135400,11.37,81.9,54.4
1,0.7,400,0,20,15,no,50,0,White,Missouri,Yes,3,2,1,2,1,1,2,2,0,1,0,Attached garage,,,,,,2,5,2,3,65078,15,1,60,62,1,1,1,25000,24.59967,1,1,17500,92600,13.23,66,43.5
0,1,400,5,10,30,15,50,0,White,Massachusetts,Yes,2,1,2,1,2,3,3,1,0,0,0,,,,,On street,,2,2,2,3,2721,50,1,300,30,1,0,1,5000,6424.458,1,0,5000,224200,21.11,58.8,48.6
1,1,400,10,0,60,15,50,1,White,New Jersey,No,6,1,5,3,2,5,3,1,0,0,0,,,,Assigned parking space,,,2,2,2,1,8854,5,1,10,27,1,0,1,10000,2972.091,1,0,10000,327800,15.64,63.6,47.6
1,0.85,400,5,5,30,10,70,1,White,Washington,Yes,5,1,6,2,1,1,2,1,1,0,0,Attached garage,,,,,,1,2,2,1,96740,30,4,110,45,0,0,1,40000,140.9424,2,0,34000,439200,9.79,57,43.2
0,0.85,300,20,5,30,10,70,0,White,Illinois,Yes,5,1,3,4,1,2,3,2,0,0,0,Attached garage,,,,,,2,2,1,1,62220,20,4,160,45,1,0,1,30000,700.5731,1,0,25500,112400,12.56,62.7,40.7
1,0.85,300,0,2,15,no,no,0,White,Missouri,Yes,4,2,2,5,2,5,1,2,0,0,0,,,,Assigned parking space,,,2,2,3,1,65101,10,1,150,44,1,0,1,10000,230.3581,1,0,8500,142200,13.23,66,43.5
0,1,200,20,0,30,5,no,0,White,Colorado,Yes,6,2,3,3,2,2,1,1,0,0,0,Attached garage,,,,,,2,5,2,1,80108,10,1,60,31,1,0,0,25000,635.5386,1,0,25000,477200,12.28,60,18
0,1,100,3,5,5,no,no,0,White,Minnesota,Yes,2,2,1,2,2,2,2,1,0,0,0,,,Driveway or carport,,,,2,2,2,1,55304,10,1,70,34,1,0,1,10000,665.387,1,0,10000,242800,14.09,51.9,28.6
0,0.85,200,0,0,5,5,50,0,Black or African American,Washington,Yes,6,1,5,1,2,1,1,1,1,0,0,Attached garage,,,,,,2,2,2,2,98053,10,1,50,37,0,0,1,30000,662.2241,1,0,25500,544500,9.79,57,43.2
1,0.85,200,20,3,5,5,30,1,White,Tennessee,Yes,5,1,2,1,1,5,2,1,0,0,0,,,,Assigned parking space,,,2,2,2,1,37909,25,0,60,24,1,0,1,10000,2168.175,1,0,8500,169200,10.79,69.4,55.1
1,0.7,200,10,5,30,15,no,0,Asian,Texas,Yes,3,2,6,3,1,1,2,2,2,1,1,Attached garage,,,,,,1,3,1,2,77036,25,1,100,26,0,0,0,40000,10112.7,2,1,28000,113900,11.36,78.1,28.6
1,0.85,400,2,2,15,no,30,0,White,Oregon,Yes,3,2,2,3,1,6,3,1,0,0,0,,,Driveway or carport,,,,1,5,1,1,97048,10,1,50,56,1,0,0,30000,80.14108,2,0,25500,215000,11.02,59.4,32.1
1,1,100,20,3,30,5,70,0,White,Oregon,Yes,5,1,2,1,2,5,2,1,0,0,0,,,,Assigned parking space,,,2,2,2,1,97128,5,4,50,61,1,0,0,20000,338.1797,1,0,20000,213200,11.02,59.4,32.1
0,0.7,100,5,2,5,15,no,0,White,Washington,Yes,3,2,3,3,2,1,1,2,0,0,0,Attached garage,,Driveway or carport,,,,2,1,2,1,98387,20,1,50,24,1,0,1,30000,1521.182,1,0,21000,199100,9.79,57,43.2
0,0.85,100,2,3,30,15,50,1,Black or African American,Michigan,Yes,5,1,4,3,2,1,1,1,0,0,0,,,,,On street,,2,1,2,2,48001,10,2,30,26,1,0,0,10000,630.5836,1,0,8500,125800,16.07,55,33.9
1,1,100,1,2,15,no,30,1,White,Florida,Yes,3,1,2,2,2,1,3,1,1,0,0,Attached garage,,,,,,2,2,3,2,34429,20,1,40,32,0,0,0,20000,211.8729,1,0,20000,135400,11.37,81.9,54.4
1,0.85,300,5,2,15,no,30,1,White,Michigan,Yes,3,1,3,5,2,1,1,2,0,0,0,,Detached garage,Driveway or carport,,,,2,2,2,1,48186,30,2,200,40,1,0,1,10000,4420.044,1,0,8500,85900,16.07,55,33.9
1,1,300,20,20,60,no,30,0,White,Mississippi,Yes,4,4,2,3,2,1,2,2,0,0,0,,,Driveway or carport,,,,2,5,2,2,39574,25,0,100,31,1,0,1,15000,59.7503,1,0,15000,119500,11.55,75.3,58.5
1,1,200,10,20,5,10,no,1,White,California,Yes,4,1,2,4,2,1,2,2,1,0,0,Attached garage,,,,,,2,2,1,3,91768,25,0,120,46,1,0,0,25000,3992.916,1,0,25000,260600,19.9,71.5,22.3
1,1,300,3,5,15,no,30,0,White,Louisiana,Yes,4,1,5,2,1,1,1,2,2,1,1,,,Driveway or carport,,,,1,2,2,1,70466,35,2,60,32,0,0,0,40000,269.7789,2,1,40000,113200,9.37,77.5,59.7
1,0.7,200,0,1,30,10,no,1,White,North Carolina,Yes,5,1,4,4,1,2,2,2,2,1,1,Attached garage,,,,,,1,2,1,1,27834,5,2,200,32,0,0,0,50000,299.1068,2,1,35000,101500,11.24,70.5,50.8
1,1,100,10,10,60,5,70,1,White,Iowa,Yes,3,5,3,2,1,1,3,1,1,0,0,,,Driveway or carport,,,,2,5,3,2,52403,10,0,40,73,0,0,0,20000,901.7354,1,0,20000,141400,13.81,58.5,35.6
0,0.85,100,2,3,30,5,30,1,White,Texas,Yes,3,1,1,2,2,5,1,1,0,0,0,,,,Assigned parking space,,,2,2,2,3,79907,10,0,80,57,1,0,1,5000,4051.819,1,0,4250,83900,11.36,78.1,28.6
1,1,400,10,0,60,15,50,0,White,California,Yes,5,1,4,5,1,1,2,3,2,1,1,Attached garage,,,,,,1,2,2,2,93306,25,2,80,36,1,0,0,30000,733.3495,2,1,30000,146000,19.9,71.5,22.3
1,0.85,300,20,5,5,5,no,0,White,California,Yes,5,1,4,2,2,5,1,1,1,0,0,,,,Assigned parking space,,,3,2,3,2,94107,15,1,80,30,0,0,0,20000,14844.83,3,0,17000,719700,19.9,71.5,22.3
1,1,300,1,1,60,15,50,1,White,South Carolina,Yes,4,1,1,1,1,1,2,1,0,0,0,,,Driveway or carport,,,,2,2,2,3,29127,30,0,100,59,1,0,1,10000,81.26057,1,0,10000,164100,12.91,74.7,48.3
0,1,300,10,5,60,no,70,0,White,Florida,Yes,5,1,9,3,1,1,3,2,1,1,1,Attached garage,,Driveway or carport,,,,2,3,1,1,33076,10,2,80,36,1,0,1,40000,2406.49,1,1,40000,390700,11.37,81.9,54.4
1,0.85,400,10,20,30,5,no,0,White,California,Yes,4,1,1,1,2,3,1,1,0,0,0,,,,,On street,,2,6,1,2,95119,5,0,20,28,1,0,1,5000,3524.097,1,0,4250,490500,19.9,71.5,22.3
1,0.7,300,0,5,60,5,30,1,White,Pennsylvania,Yes,5,1,4,5,1,1,3,2,1,0,0,Attached garage,,Driveway or carport,,,,2,2,2,3,15235,60,1,200,34,1,0,1,25000,2358.307,1,0,17500,88800,14.38,59.7,45
0,0.85,100,3,5,30,no,30,0,White,Washington,Yes,3,2,3,3,2,1,1,2,0,0,0,Attached garage,,Driveway or carport,,,,2,1,2,1,98387,20,1,50,24,1,0,1,30000,1521.182,1,0,25500,199100,9.79,57,43.2
1,1,200,20,0,30,5,no,1,White,Missouri,Yes,3,1,2,1,3,6,2,1,1,0,0,,,Driveway or carport,,,,2,4,2,1,65806,30,3,100,37,0,0,0,30000,5106.168,1,0,30000,62600,13.23,66,43.5
1,0.85,200,20,0,15,15,30,0,White,Texas,Yes,5,4,4,4,1,1,2,1,0,0,0,Attached garage,,,,,,2,5,2,2,77562,15,1,100,35,1,0,1,25000,704.6284,1,0,21250,95900,11.36,78.1,28.6
0,1,400,2,5,15,10,50,1,White,Washington,Yes,5,1,9,4,1,1,1,4,3,0,0,Attached garage,,Driveway or carport,,,,2,2,1,1,98074,20,0,100,56,1,0,1,30000,2411.406,1,0,30000,556000,9.79,57,43.2
1,0.85,300,10,0,15,15,70,0,White,Ohio,Yes,2,1,3,4,1,1,2,2,1,2,1,,,Driveway or carport,,,,1,3,1,2,44314,50,2,30,41,1,1,1,10000,4316.414,2,1,8500,69400,12.64,61.7,41.1
1,1,300,1,3,30,5,30,1,Asian,Florida,Yes,3,1,2,4,1,1,2,1,1,0,0,Attached garage,Detached garage,Driveway or carport,,,,2,2,2,2,34787,15,0,0,41,0,0,0,40000,668.342,1,0,40000,207600,11.37,81.9,54.4
0,1,100,5,1,15,no,50,1,White,Rhode Island,Yes,5,1,2,1,2,1,3,1,0,0,0,,,Driveway or carport,,,,2,2,2,3,2818,20,2,130,33,1,0,1,15000,828.6439,1,0,15000,371400,18.64,60,49.1
1,1,300,0,1,30,5,no,0,White,Maryland,Yes,3,1,3,5,1,1,2,4,1,1,0,,,Driveway or carport,,,,1,1,2,1,21918,25,1,200,39,1,1,1,10000,242.5708,2,1,10000,257600,13.92,65.4,45.2
1,0.85,100,10,1,30,10,70,1,Black or African American,Ohio,Yes,5,1,3,3,2,4,2,1,1,0,0,,,,Assigned parking space,,,2,2,1,3,44143,20,1,80,34,0,0,0,15000,1741.753,1,0,12750,189900,12.64,61.7,41.1
1,0.7,100,1,1,15,5,50,1,White,Illinois,Yes,6,4,1,1,2,1,1,1,0,0,0,,,,,On street,,2,5,2,3,61021,0,0,20,39,1,0,1,5000,158.4786,1,0,3500,109600,12.56,62.7,40.7
1,0.7,200,0,2,60,15,70,1,Black or African American,Connecticut,Yes,5,1,4,2,2,4,1,2,1,0,0,,,,Assigned parking space,,,2,4,2,2,6511,15,1,100,28,1,0,1,20000,9040.588,1,0,14000,246000,21.62,60,48.7
0,0.85,300,20,0,15,5,70,0,Black or African American,Maryland,No,3,4,2,2,2,5,1,1,0,0,0,,,,,On street,,2,5,2,3,21030,5,0,30,29,1,0,1,20000,1024.256,1,0,17000,387300,13.92,65.4,45.2
1,1,100,5,3,5,10,no,0,White,Mississippi,Yes,6,1,2,1,2,5,1,1,1,0,0,,,,Assigned parking space,,,2,2,2,1,39232,15,1,40,47,0,0,1,15000,411.6036,1,0,15000,196600,11.55,75.3,58.5
0,0.85,100,10,2,30,no,70,0,White,Oregon,Yes,5,2,2,4,1,1,2,1,1,0,0,Attached garage,,Driveway or carport,,On street,,2,5,1,1,97333,5,1,40,37,0,0,0,30000,183.4833,1,0,25500,250100,11.02,59.4,32.1
0,1,200,2,5,15,no,30,0,Black or African American,North Carolina,Yes,5,5,2,1,2,5,1,1,0,0,0,,,,Assigned parking space,,,2,5,2,1,27407,15,1,30,52,1,0,0,25000,1526.444,1,0,25000,137100,11.24,70.5,50.8
0,0.7,400,2,2,5,5,70,1,White,Missouri,Yes,4,1,3,4,2,2,3,4,2,0,0,,,Driveway or carport,,On street,,2,4,2,1,63376,10,4,80,46,1,0,0,40000,1705.12,1,0,28000,170800,13.23,66,43.5
1,0.85,400,20,10,30,15,30,0,White,Florida,Yes,5,2,4,1,2,5,1,1,0,0,0,Attached garage,,Driveway or carport,,,,1,5,3,3,32803,5,1,30,50,1,0,1,25000,2741.229,2,0,21250,209100,11.37,81.9,54.4
0,0.7,400,0,20,15,no,50,0,White,Arizona,Yes,5,1,4,4,1,1,2,2,1,0,0,Attached garage,,,,,,2,2,2,1,85233,25,1,70,47,1,0,0,25000,3858.552,1,0,17500,217400,13.16,75.3,11.6
0,1,200,0,3,15,10,30,1,White,Iowa,Yes,6,1,3,3,1,2,2,2,0,0,0,Attached garage,,,,,,2,2,2,1,52317,20,2,120,31,1,0,1,20000,425.8445,1,0,20000,171400,13.81,58.5,35.6
1,1,300,5,2,5,15,50,1,White,Utah,Yes,5,1,4,4,1,1,2,3,2,0,0,Attached garage,,,,,,1,2,1,1,84095,50,3,130,41,1,0,0,50000,2232.418,2,0,50000,327800,10.63,62,13.5
0,0.85,100,0,5,60,5,70,1,Asian,New York,Yes,5,1,5,1,2,5,1,1,1,0,0,,,,Assigned parking space,,,2,5,2,3,10128,5,2,90,39,0,0,0,50000,128440.8,1,0,42500,1000001,19.3,55.9,43.5
0,1,100,1,2,60,10,30,1,White,Kentucky,Yes,5,1,2,3,2,1,1,1,0,0,0,,,Driveway or carport,,On street,,2,5,2,2,42071,5,0,50,38,1,0,1,5000,139.7962,1,0,5000,117100,10.56,67.2,50.4
0,1,100,2,20,30,no,70,0,Asian,Illinois,Yes,5,1,7,2,1,1,2,2,2,0,0,Attached garage,,Driveway or carport,,On street,,1,5,1,1,60610,15,1,100,38,0,0,0,50000,32164.89,2,0,50000,396600,12.56,62.7,40.7
0,0.85,300,2,0,60,10,no,1,White,Mississippi,Yes,5,1,3,2,2,2,1,2,1,0,0,Attached garage,,,,,,2,3,2,1,39153,30,4,90,25,1,0,1,15000,23.98571,1,0,12750,83100,11.55,75.3,58.5
1,1,400,0,10,30,15,no,0,Black or African American,Ohio,Yes,3,1,2,1,2,3,1,1,1,1,1,,,Driveway or carport,,On street,,1,1,1,3,43214,10,1,20,23,0,0,1,30000,3664.293,2,1,30000,205100,12.64,61.7,41.1
0,1,400,20,0,30,no,30,1,White,South Dakota,Yes,5,1,5,4,1,1,2,2,2,0,0,Attached garage,,,,,,2,2,1,1,57103,50,1,150,44,0,0,0,30000,2870.17,1,0,30000,145200,12.39,57.5,21.2
1,0.7,300,2,10,15,10,50,1,Another race,Oregon,Yes,3,1,3,5,2,2,1,3,0,0,0,Attached garage,,Driveway or carport,,,,2,2,2,1,97060,25,1,60,33,1,0,1,10000,1205.192,1,0,7000,219500,11.02,59.4,32.1
0,0.85,400,1,10,5,no,no,1,White,California,Yes,3,1,3,1,2,5,1,1,1,0,0,Attached garage,,,,,,1,1,1,1,90069,20,1,60,44,0,0,0,30000,9688.241,2,0,25500,696700,19.9,71.5,22.3
0,1,100,0,20,5,10,50,1,White,Arizona,Yes,6,1,2,1,1,1,1,1,1,0,0,,,Driveway or carport,,,,2,2,2,1,85710,30,1,60,32,0,0,0,20000,4507.787,1,0,20000,151900,13.16,75.3,11.6
1,0.85,100,2,20,60,10,no,0,White,Tennessee,Yes,5,2,6,5,1,1,3,2,2,0,0,Attached garage,,Driveway or carport,,,,2,5,3,3,37122,50,0,250,39,0,0,0,40000,415.0735,1,0,34000,211500,10.79,69.4,55.1
1,0.85,200,2,2,30,no,50,1,White,Virginia,Yes,4,1,4,3,1,1,3,4,0,4,0,,,Driveway or carport,,,,2,2,1,3,23231,45,4,110,62,1,1,1,10000,392.8159,1,1,8500,181900,12.4,66.9,45.8
1,0.85,100,0,3,15,15,no,1,Asian,California,Yes,5,1,9,2,1,1,2,2,2,0,0,Attached garage,,,,,,2,2,1,1,92887,40,0,200,31,0,0,0,50000,2225.576,1,0,42500,689200,19.9,71.5,22.3
0,1,400,0,0,5,no,70,1,White,Maryland,Yes,2,2,1,3,2,2,2,1,1,0,0,,,,,,Paid parking,2,1,2,2,21236,25,4,80,34,0,0,1,5000,4491.059,1,0,5000,242100,13.92,65.4,45.2
0,1,400,0,10,30,15,no,0,Asian,New York,Yes,3,2,3,4,2,5,1,1,1,0,0,,,,Assigned parking space,,,2,2,2,1,11801,25,2,300,32,0,0,0,30000,5961.501,1,0,30000,395800,19.3,55.9,43.5
1,0.85,100,2,20,15,5,50,0,White,Texas,Yes,3,1,2,1,2,1,1,1,0,0,0,,,,Assigned parking space,,,2,3,2,1,77450,10,2,30,31,1,0,1,5000,3532.618,1,0,4250,191900,11.36,78.1,28.6
1,0.7,200,20,5,15,5,70,0,White,Pennsylvania,Yes,5,2,1,2,4,1,3,2,0,0,0,,,Driveway or carport,,On street,,2,5,3,3,18702,10,1,110,43,1,0,1,15000,581.361,1,0,10500,89000,14.38,59.7,45
1,0.85,100,5,0,30,5,50,0,Black or African American,Florida,Yes,5,1,5,2,1,5,3,1,0,0,0,,,,Assigned parking space,,,2,2,2,3,33315,25,1,120,34,1,0,1,15000,2321.565,1,0,12750,198300,11.37,81.9,54.4
